nct_id,snapshot_type,version,version_date,primary_outcomes,history_status,history_url
NCT00265759,original,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT00265759?tab=history
NCT00265759,pre_recruitment,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT00265759?tab=history
NCT00265759,pre_primary_completion,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT00265759?tab=history
NCT00265759,pre_publication,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT00265759?tab=history
NCT00265759,current,current,,Clinical Response (Complete or Partial Response) Rate (Cohort A) [Time Frame: Up to 18 weeks] | Anti-tumor Effect in Terms of Pathologic CR (pCR) Rate to Neoadjuvant Chemotherapy (Cohort B) [Time Frame: Up to 18 weeks],CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT00265759?tab=history
NCT00129389,original,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT00129389?tab=history
NCT00129389,pre_recruitment,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT00129389?tab=history
NCT00129389,pre_primary_completion,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT00129389?tab=history
NCT00129389,pre_publication,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT00129389?tab=history
NCT00129389,current,current,,Disease-free Survival (DFS) Event [Time Frame: Up to 5 years],CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT00129389?tab=history
NCT01702571,original,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT01702571?tab=history
NCT01702571,pre_recruitment,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT01702571?tab=history
NCT01702571,pre_primary_completion,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT01702571?tab=history
NCT01702571,pre_publication,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT01702571?tab=history
NCT01702571,current,current,,Percentage of Participants With Adverse Events of Primary Interest (AEPIs) [Time Frame: Baseline up to approximately 7 years],CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT01702571?tab=history
NCT02779855,original,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT02779855?tab=history
NCT02779855,pre_recruitment,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT02779855?tab=history
NCT02779855,pre_primary_completion,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT02779855?tab=history
NCT02779855,pre_publication,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT02779855?tab=history
NCT02779855,current,current,,Phase I: Maximum Tolerated Dose (MTD) / Recommended Phase II Dose (RP2D) [Time Frame: Up to 6 months] | Phase II: Percentage of Participants With Pathologic Complete Response Rate (pCR) [Time Frame: Up to 36 months],CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT02779855?tab=history
NCT01494662,original,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT01494662?tab=history
NCT01494662,pre_recruitment,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT01494662?tab=history
NCT01494662,pre_primary_completion,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT01494662?tab=history
NCT01494662,pre_publication,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT01494662?tab=history
NCT01494662,current,current,,Objective Response Rate Per Composite Response Criteria [Time Frame: 2 years] | Objective Response Rate Per RANO-BM Criteria [Time Frame: 2 years],CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT01494662?tab=history
NCT00679341,original,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT00679341?tab=history
NCT00679341,pre_recruitment,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT00679341?tab=history
NCT00679341,pre_primary_completion,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT00679341?tab=history
NCT00679341,pre_publication,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT00679341?tab=history
NCT00679341,current,current,,"Progression-free Survival (PFS) by the Investigator Using Modified Response Evaluation Criteria In Solid Tumors (RECIST) [Time Frame: Baseline through the data cut-off date of 15 Nov 2010 (up to 2 years, 2 months)]",CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT00679341?tab=history
NCT01740427,original,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT01740427?tab=history
NCT01740427,pre_recruitment,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT01740427?tab=history
NCT01740427,pre_primary_completion,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT01740427?tab=history
NCT01740427,pre_publication,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT01740427?tab=history
NCT01740427,current,current,,Progression-Free Survival (PFS) as Assessed by the Investigator [Time Frame: From randomization date to date of first documentation of progression or death (up to approximately 2.5 years)],CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT01740427?tab=history
NCT05383170,original,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT05383170?tab=history
NCT05383170,pre_recruitment,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT05383170?tab=history
NCT05383170,pre_primary_completion,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT05383170?tab=history
NCT05383170,pre_publication,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT05383170?tab=history
NCT05383170,current,current,,"Frequency, and Seriousness of TEAEs [Time Frame: For each subject, from the time of signing the ICF until 30 days (90 days for SAEs) after the last dose of study treatment up to a maximum of 18 months.] | Incidence of DLTs [Time Frame: Initial 6 weeks of treatment.]",CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT05383170?tab=history
NCT00118157,original,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT00118157?tab=history
NCT00118157,pre_recruitment,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT00118157?tab=history
NCT00118157,pre_primary_completion,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT00118157?tab=history
NCT00118157,pre_publication,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT00118157?tab=history
NCT00118157,current,current,,Tumor Response Rate (Complete and Partial) Assessed by Response Evaluation Criteria in Solid Tumors (RECIST) [Time Frame: 4 weeks],CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT00118157?tab=history
NCT00941330,original,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT00941330?tab=history
NCT00941330,pre_recruitment,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT00941330?tab=history
NCT00941330,pre_primary_completion,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT00941330?tab=history
NCT00941330,pre_publication,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT00941330?tab=history
NCT00941330,current,current,,Pathologic Complete Response [Time Frame: At time of definitive surgery],CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT00941330?tab=history
NCT00317720,original,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT00317720?tab=history
NCT00317720,pre_recruitment,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT00317720?tab=history
NCT00317720,pre_primary_completion,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT00317720?tab=history
NCT00317720,pre_publication,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT00317720?tab=history
NCT00317720,current,current,,Optimal Dose of RAD001 in Combination With Trastuzumab (Phase I) [Time Frame: Following two 3 week cycles of therapy] | Clinical Benefit Response Rate (CBR) [Time Frame: 6 weeks],CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT00317720?tab=history
NCT00545688,original,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT00545688?tab=history
NCT00545688,pre_recruitment,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT00545688?tab=history
NCT00545688,pre_primary_completion,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT00545688?tab=history
NCT00545688,pre_publication,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT00545688?tab=history
NCT00545688,current,current,,"Percentage of Participants Achieving Pathological Complete Response (pCR) [Time Frame: Approximately 4 months from randomization following surgery or early withdrawal, whichever occurred first (Surgery was performed within 2 weeks after Cycle 4)] | Percentage of Participants Achieving pCR by Breast Cancer Type [Time Frame: Approximately 4 months from randomization following surgery or early withdrawal, whichever occurred first (Surgery was performed within 2 weeks after Cycle 4)] | Percentage of Participants Achieving pCR by Hormone Receptor Status [Time Frame: Approximately 4 months from randomization following surgery or early withdrawal, whichever occurred first (Surgery was performed within 2 weeks after Cycle 4)] | Percentage of Participants Achieving pCR by Lymph Node Status [Time Frame: Approximately 4 months from randomization following surgery or early withdrawal, whichever occurred first (Surgery was performed within 2 weeks after Cycle 4)] | Percentage of Participants Achieving pCR by Presence or Absence of Residual Intraductal Carcinoma (DCIS) / Intalobular Carcinoma (LCIS) [Time Frame: Approximately 4 months from randomization following surgery or early withdrawal, whichever occurred first (Surgery was performed within 2 weeks after Cycle 4)]",CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT00545688?tab=history
NCT01901146,original,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT01901146?tab=history
NCT01901146,pre_recruitment,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT01901146?tab=history
NCT01901146,pre_primary_completion,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT01901146?tab=history
NCT01901146,pre_publication,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT01901146?tab=history
NCT01901146,current,current,,Percentage of Participants With a Pathologic Complete Response [Time Frame: 3 to 7 weeks after the last dose of study drug in the neoadjuvant phase],CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT01901146?tab=history
NCT00253422,original,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT00253422?tab=history
NCT00253422,pre_recruitment,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT00253422?tab=history
NCT00253422,pre_primary_completion,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT00253422?tab=history
NCT00253422,pre_publication,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT00253422?tab=history
NCT00253422,current,current,,Progression-free Survival [Time Frame: Assessed up to 190 months],CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT00253422?tab=history
NCT00733408,original,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT00733408?tab=history
NCT00733408,pre_recruitment,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT00733408?tab=history
NCT00733408,pre_primary_completion,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT00733408?tab=history
NCT00733408,pre_publication,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT00733408?tab=history
NCT00733408,current,current,,"Progression-free Survival (PFS) [Time Frame: Time from date of registration to date of first documentation of progression or symptomatic deterioration or death due to any cause, assessed up to 8 years]",CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT00733408?tab=history
NCT01997333,original,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT01997333?tab=history
NCT01997333,pre_recruitment,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT01997333?tab=history
NCT01997333,pre_primary_completion,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT01997333?tab=history
NCT01997333,pre_publication,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT01997333?tab=history
NCT01997333,current,current,,Progression Free Survival (PFS) [Time Frame: Evaluated every 6 - 9 weeks following treatment initiation],CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT01997333?tab=history
NCT03312738,original,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT03312738?tab=history
NCT03312738,pre_recruitment,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT03312738?tab=history
NCT03312738,pre_primary_completion,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT03312738?tab=history
NCT03312738,pre_publication,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT03312738?tab=history
NCT03312738,current,current,,"Progression-free Survival (PFS) Based on Local Radiology Review of Tumor Assessment [Time Frame: From randomization up to date of first documented progression or death, assessed up to approximately 3.5 years]",CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT03312738?tab=history
NCT01998906,original,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT01998906?tab=history
NCT01998906,pre_recruitment,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT01998906?tab=history
NCT01998906,pre_primary_completion,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT01998906?tab=history
NCT01998906,pre_publication,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT01998906?tab=history
NCT01998906,current,current,,"Event-Free Survival (EFS) - Percentage of Participants With an Event [Time Frame: Baseline (BL), Presurgery: Day 1 (Cycles 1-7) and Days 1 and 8 (Cycles 8-10); Postsurgery: Day 1 (Cycles 1-17); every 6 months up to 60 months after last dose of study drug; yearly thereafter] | Event-Free Survival [Time Frame: BL, Presurgery: Day 1 (Cycles 1-7) and Days 1 and 8 (Cycles 8-10); Postsurgery: Day 1 (Cycles 1-17); every 6 months up to 60 months after last dose of study drug; yearly thereafter] | Percentage of Participants Event Free at 1 Year [Time Frame: BL, Presurgery: Day 1 (Cycles 1-7) and Days 1 and 8 (Cycles 8-10); Postsurgery: Day 1 (Cycles 1-17); every 6 months up to 60 months after last dose of study drug; yearly thereafter] | Percentage of Participants Event Free at 2 Years [Time Frame: BL, Presurgery: Day 1 (Cycles 1-7) and Days 1 and 8 (Cycles 8-10); Postsurgery: Day 1 (Cycles 1-17); every 6 months up to 60 months after last dose of study drug; yearly thereafter] | Percentage of Participants Event Free at 3 Years [Time Frame: BL, Presurgery: Day 1 (Cycles 1-7) and Days 1 and 8 (Cycles 8-10); Postsurgery: Day 1 (Cycles 1-17); every 6 months up to 60 months after last dose of study drug; yearly thereafter]",CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT01998906?tab=history
NCT03556358,original,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT03556358?tab=history
NCT03556358,pre_recruitment,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT03556358?tab=history
NCT03556358,pre_primary_completion,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT03556358?tab=history
NCT03556358,pre_publication,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT03556358?tab=history
NCT03556358,current,current,,Proportion of Subjects in Each Treatment Arm Who Achieve Pathologic Complete Response (pCR) [Time Frame: 3-7 weeks following last dose of study treatment],CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT03556358?tab=history
NCT00464646,original,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT00464646?tab=history
NCT00464646,pre_recruitment,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT00464646?tab=history
NCT00464646,pre_primary_completion,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT00464646?tab=history
NCT00464646,pre_publication,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT00464646?tab=history
NCT00464646,current,current,,"Number of Patients With Pathological Complete Response (pCR) in the Breast and Nodes for Patients With HER2-positive LABC Following Neoadjuvant Treatment (Cohort A) [Time Frame: Assessed at time of surgery on average at 8 months] | Number of Participants With Cardiac Events [Time Frame: Cohort A: Baseline, post-treatment with EC, 2-4 weeks after surgery, and 9, 12, 15, and 18 months from study entry. Cohort B: Baseline, post-treatment with EC, 2-3 weeks after the last dose of docetaxel, and 6, 9, 12, 15, and 18 months from study entry.]",CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT00464646?tab=history
NCT03018080,original,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT03018080?tab=history
NCT03018080,pre_recruitment,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT03018080?tab=history
NCT03018080,pre_primary_completion,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT03018080?tab=history
NCT03018080,pre_publication,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT03018080?tab=history
NCT03018080,current,current,,Number of Participants With at Least One Grade 3 or 4 Treatment-related Adverse Event [Time Frame: From enrollment to at least 30 days following cessation of study treatment. The median time on treatment was 5.5 months.],CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT03018080?tab=history
NCT03797326,original,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT03797326?tab=history
NCT03797326,pre_recruitment,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT03797326?tab=history
NCT03797326,pre_primary_completion,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT03797326?tab=history
NCT03797326,pre_publication,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT03797326?tab=history
NCT03797326,current,current,,"Objective Response Rate (ORR) Per Response Evaluation Criteria in Solid Tumors Version 1.1 (RECIST 1.1) by Investigator Assessment [Time Frame: Up to approximately 66 months] | Objective Response Rate (ORR) Per Response Evaluation Criteria in Solid Tumors Version 1.1 (RECIST 1.1) or Response Assessment in Neuro-Oncology (RANO) Criteria (for Glioblastoma Multiforma [GBM] Only), by Blinded Independent Central Review (BICR) [Time Frame: Up to approximately 66 months] | Number of Participants With One or More Adverse Events (AEs) [Time Frame: Up to approximately 66 months] | Number of Participants Who Discontinued From Study Treatment Due to an AE [Time Frame: Up to approximately 62 months]",CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT03797326?tab=history
NCT02187744,original,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT02187744?tab=history
NCT02187744,pre_recruitment,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT02187744?tab=history
NCT02187744,pre_primary_completion,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT02187744?tab=history
NCT02187744,pre_publication,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT02187744?tab=history
NCT02187744,current,current,,Percentage of Participants With Steady State Drug Concentration Ctrough (Cycle 6 Pre-dose) >20 µg/mL at Cycle 5. [Time Frame: Cycle 5],CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT02187744?tab=history
NCT02162667,original,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT02162667?tab=history
NCT02162667,pre_recruitment,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT02162667?tab=history
NCT02162667,pre_primary_completion,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT02162667?tab=history
NCT02162667,pre_publication,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT02162667?tab=history
NCT02162667,current,current,,"The Percentage of Patients Achieving Pathological Complete Response Defined as the Absence of Invasion Tumor Cells in the Breast and in Axillary Lymph Nodes, Regardless of Ductal Carcinoma in Situ (DCIS) [Time Frame: After Neo-adjuvant therapy and Surgery (up to 30 weeks)]",CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT02162667?tab=history
NCT00712881,original,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT00712881?tab=history
NCT00712881,pre_recruitment,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT00712881?tab=history
NCT00712881,pre_primary_completion,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT00712881?tab=history
NCT00712881,pre_publication,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT00712881?tab=history
NCT00712881,current,current,,Percentage of Participants Exhibiting a Pathological Complete Response (pCR) in Breast [Time Frame: At the end of Cycle 8 (each cycle length = 21 days)],CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT00712881?tab=history
NCT00721409,original,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT00721409?tab=history
NCT00721409,pre_recruitment,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT00721409?tab=history
NCT00721409,pre_primary_completion,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT00721409?tab=history
NCT00721409,pre_publication,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT00721409?tab=history
NCT00721409,current,current,,Number of Participants With Treatment-Emergent Adverse Events (TEAEs; All Causalities) at Phase 1 [Time Frame: Maximum treatment duration (approximately 55 months)] | Number of Participants With Treatment-Related Adverse Events at Phase 1 [Time Frame: Maximum treatment duration (approximately 55 months)] | Number of Participants With Dose Limiting Toxicities at Phase 1 [Time Frame: Cycle 2 (4 weeks)] | Progression-Free Survival (PFS) at Phase 2 - Investigator Assessment [Time Frame: From randomization date to date of first documentation of progression or death (assessed up to 41 months)],CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT00721409?tab=history
NCT01805076,original,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT01805076?tab=history
NCT01805076,pre_recruitment,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT01805076?tab=history
NCT01805076,pre_primary_completion,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT01805076?tab=history
NCT01805076,pre_publication,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT01805076?tab=history
NCT01805076,current,current,,Local-regional Recurrence (LRR) [Time Frame: Up to 5 years],CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT01805076?tab=history
NCT01419197,original,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT01419197?tab=history
NCT01419197,pre_recruitment,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT01419197?tab=history
NCT01419197,pre_primary_completion,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT01419197?tab=history
NCT01419197,pre_publication,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT01419197?tab=history
NCT01419197,current,current,,Progression-free Survival [Time Frame: Baseline to the clinical cut-off date of 11 Feb 2013 (up to 2 years)] | Overall Survival [Time Frame: Baseline to the clinical cut-off date of 11 Feb 2013 (up to 2 years)],CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT01419197?tab=history
NCT03310957,original,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT03310957?tab=history
NCT03310957,pre_recruitment,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT03310957?tab=history
NCT03310957,pre_primary_completion,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT03310957?tab=history
NCT03310957,pre_publication,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT03310957?tab=history
